IID,cluster
HORUS007200118217,0
HORUS007100039244,0
HORUS003912557042,0
HORUS003992570310,0
HORUS004861042876,0
HORUS004861043212,0
HORUS12AA0024XZ68,0
HORUS003992570293,1
HORUS003912557111,0
HORUS002100004581,0
HORUS12AA003G6AP8,0
HORUS003991270214,0
HORUS003910311014,0
HORUS003992568993,0
HORUS12AA00226Z84,0
HORUS007100039463,0
HORUS003992569597,0
HORUS007200119902,0
HORUS003992568484,0
HORUS003991270719,0
HORUS003910310972,0
HORUS12AA00209AA7,0
HORUS004861040958,0
HORUS007100039629,0
HORUS006600004097,0
HORUS007200120306,0
HORUS003912556806,0
HORUS004861043013,0
HORUS12AA001DB656,0
HORUS12AA001LURD2,0
HORUS007200117054,0
HORUS007200116903,0
HORUS12AA0036JDX6,0
HORUS006600003280,0
HORUS12AA002BCPR0,0
HORUS004861043148,0
HORUS007200121309,0
HORUS004861040473,0
HORUS12AA001DOK91,0
HORUS004861040304,0
HORUS007200120329,0
HORUS004861042754,0
HORUS007200117007,0
HORUS12AA001EGDO9,0
HORUS003910310591,0
HORUS003991271061,0
HORUS007200119989,0
HORUS003992568197,0
HORUS007200121559,0
HORUS003910309652,0
HORUS004861041491,0
HORUS003992568101,0
HORUS003992569550,0
HORUS007200117033,0
HORUS007200121687,0
HORUS007100039590,0
HORUS007200120607,0
HORUS004861042811,0
HORUS003991271001,0
HORUS006600030860,0
HORUS007200121407,0
HORUS003992569931,1
HORUS003910309952,0
HORUS007200120881,0
HORUS003912556791,0
HORUS12AA001M5HL9,0
HORUS007200121699,0
HORUS003992569907,0
HORUS003910309614,0
HORUS002100111206,0
HORUS003910310285,0
HORUS002100004850,0
HORUS002100004768,0
HORUS004861040455,0
HORUS007100039498,0
HORUS003910310601,1
HORUS007100039420,0
HORUS004861042216,0
HORUS007200121653,0
HORUS12AA002BCF41,0
HORUS002100004882,0
HORUS007200121915,0
HORUS003910310320,0
HORUS003992568965,0
HORUS003912556792,0
HORUS12AA0020APC2,0
HORUS12AA0019IOW0,0
HORUS004861041474,0
HORUS007200120285,0
HORUS003910310148,0
HORUS003910310367,0
HORUS12AA003DD385,0
HORUS003992568845,0
HORUS007100039179,0
HORUS003992569078,0
HORUS007200118677,0
HORUS004861041926,0
HORUS003912557023,0
HORUS003992568119,0
HORUS12AA001DNUR3,0
HORUS007200120451,0
HORUS004861041589,0
HORUS12AA001CWPY7,0
HORUS003910310046,0
HORUS004861042219,0
HORUS007200120984,0
HORUS003912556786,0
HORUS003912556569,0
HORUS004861040474,0
HORUS002100004793,0
HORUS003912557575,0
HORUS12AA0027CLL7,0
HORUS003992568625,0
HORUS004861041586,0
HORUS003992567949,0
HORUS007200116943,0
HORUS003992570357,0
HORUS003992569773,0
HORUS003910310741,1
HORUS007200120887,0
HORUS004861040563,0
HORUS007100039368,0
HORUS004861041696,0
HORUS003910309746,0
HORUS12AA001DNZV0,0
HORUS003910309974,0
HORUS003912557589,0
HORUS004861041813,0
HORUS003910310643,0
HORUS007200120019,0
HORUS004861042892,0
HORUS004861040742,0
HORUS004861040320,0
HORUS12AA001DPOD3,0
HORUS12AA001LSNY8,0
HORUS004861040884,0
HORUS006600030886,0
HORUS004861043252,0
HORUS003991270539,0
HORUS12AA00216S33,0
HORUS003992569219,0
HORUS12AA0037HFW9,0
HORUS007200120885,0
HORUS003992569386,0
HORUS002100511225,0
HORUS007200121782,0
HORUS003910310680,1
HORUS004861042502,0
HORUS003912556706,0
HORUS004861043128,0
HORUS007200120473,0
HORUS004861040299,0
HORUS007100039462,0
HORUS002100004966,0
HORUS003992568129,0
HORUS003912557217,1
HORUS006600003594,0
HORUS004861042128,0
HORUS12AA0037IBD9,0
HORUS12AA00209FC8,0
HORUS007200119980,0
HORUS003992569418,0
HORUS004861042259,0
HORUS006600003320,0
HORUS006600008924,0
HORUS003991270345,0
HORUS002100411005,0
HORUS003992567849,0
HORUS004861040996,0
HORUS003992569596,0
HORUS004861042513,0
HORUS007200116743,0
HORUS004861040956,0
HORUS007200116563,0
HORUS003910310150,0
HORUS003992569278,0
HORUS004861040586,0
HORUS003912557554,1
HORUS003992569548,0
HORUS12AA003EQ0D7,0
HORUS003910310045,0
HORUS007200116933,0
HORUS003992569962,0
HORUS12AA001E4VZ8,0
HORUS003992570354,0
HORUS004861040825,0
HORUS12AA003G6IS4,0
HORUS004861043158,0
HORUS003912556688,0
HORUS007200121414,0
HORUS004861040776,0
HORUS12AA002AA1H6,0
HORUS007200121289,0
HORUS003992568864,0
HORUS004861042550,0
HORUS003992568403,1
HORUS003910310892,0
HORUS003992569730,0
HORUS002100004837,0
HORUS003992569980,0
HORUS003910310188,0
HORUS004861040380,0
HORUS003992569649,0
HORUS003992569042,0
HORUS004861040530,0
HORUS007200120576,0
HORUS003910309923,0
HORUS007200116608,0
HORUS003992568562,1
HORUS003912557488,0
HORUS003912557087,0
HORUS12AA001LU7Z5,0
HORUS003992568609,0
HORUS12AA0024XGO7,0
HORUS003992569879,0
HORUS004861042141,0
HORUS007200120190,0
HORUS003991271039,0
HORUS003991270540,0
HORUS006600003482,0
HORUS12AA001DBQA5,0
HORUS003991270970,1
HORUS004861042855,0
HORUS004861042087,0
HORUS004861040769,0
HORUS12AA0036IWG3,0
HORUS007200116955,0
HORUS004861041987,0
HORUS002100004737,0
HORUS007200121583,0
HORUS004861043074,0
HORUS003992568160,0
HORUS007100039324,0
HORUS004861040955,0
HORUS007200121772,0
HORUS007200120441,0
HORUS003992567826,0
HORUS007200121817,0
HORUS003991270779,1
HORUS007200120502,0
HORUS002100004927,0
HORUS007200121762,0
HORUS007200121824,0
HORUS007200116710,0
HORUS12AA0017KMH0,0
HORUS003910310448,0
HORUS002100110404,0
HORUS007200120589,0
HORUS002100004781,0
HORUS12AA0025WHO7,0
HORUS006600004057,0
HORUS002100710905,0
HORUS007200116892,0
HORUS003992569830,0
HORUS007200120236,0
HORUS003910310274,0
HORUS006600003418,0
HORUS003910309648,0
HORUS002100611102,0
HORUS003910310629,0
HORUS003992569051,0
HORUS12AA0039EWQ8,0
HORUS007200120045,0
HORUS007200121387,0
HORUS003912556440,0
HORUS006600006885,0
HORUS003912557599,0
HORUS003912557385,0
HORUS003991270922,0
HORUS007100039892,0
HORUS003910310634,0
HORUS007200121287,0
HORUS004861043094,0
HORUS007200120137,0
HORUS003910310340,0
HORUS002100710504,0
HORUS003910310891,0
HORUS007100039242,0
HORUS003992569747,1
HORUS004861043181,0
HORUS003910309957,0
HORUS002100004968,0
HORUS003910309968,0
HORUS12AA001E0HW6,0
HORUS003912556695,0
HORUS003912556661,0
HORUS003910309695,0
HORUS007200121627,0
HORUS003991270208,0
HORUS003992570344,0
HORUS004861041459,0
HORUS007200120296,0
HORUS003991270789,1
HORUS12AA001AHFU7,0
HORUS12AA00228A36,0
HORUS007200121718,0
HORUS003992569352,0
HORUS12AA0037HSF0,0
HORUS003992567780,0
HORUS004861041745,0
HORUS003992568516,0
HORUS003912557560,0
HORUS12AA0025WNZ9,0
HORUS12AA001DZZZ8,0
HORUS004861041573,0
HORUS007100039331,0
HORUS004861042779,0
HORUS003910309713,0
HORUS003992569680,0
HORUS007200120087,0
HORUS12AA001LT4L8,0
HORUS007200120987,0
HORUS12AA003G52V3,0
HORUS003912556871,0
HORUS004861040719,0
HORUS003912556443,0
HORUS003992570188,0
HORUS003991270519,0
HORUS004861041901,0
HORUS007200121346,0
HORUS12AA002A9GB2,0
HORUS003992568520,0
HORUS004861041599,0
HORUS007100039678,0
HORUS007200121816,0
HORUS007200121141,0
HORUS007200120508,0
HORUS003992570061,1
HORUS12AA001CXGP2,0
HORUS002100004991,0
HORUS12AA0027B7K2,0
HORUS007200121890,0
HORUS007200121394,0
HORUS003992569604,0
HORUS002100210526,0
HORUS003910310582,0
HORUS004861043192,0
HORUS007200121168,0
HORUS003992570288,1
HORUS006600004060,0
HORUS003992568198,0
HORUS003992568141,0
HORUS12AA001DQ2T8,0
HORUS003992569763,0
HORUS003992569450,0
HORUS002100411231,0
HORUS003992569762,0
HORUS12AA0039MOS6,0
HORUS003992568707,0
HORUS002100004647,0
HORUS12AA001DBRK4,0
HORUS003992570011,0
HORUS002100005011,0
HORUS002100004689,0
HORUS003992568011,0
HORUS003992568761,0
HORUS007200120379,0
HORUS003991271089,1
HORUS12AA001DM1C1,0
HORUS003992568632,0
HORUS003992570235,0
HORUS12AA0018DU12,0
HORUS004861041457,0
HORUS004861040587,0
HORUS003912556930,0
HORUS12AA00216KP2,0
HORUS004861041434,0
HORUS003992570211,0
HORUS003992568088,0
HORUS007100039559,0
HORUS007200120871,0
HORUS004861042228,0
HORUS006600008765,0
HORUS003912556665,0
HORUS007100039814,0
HORUS004861042989,0
HORUS003992569744,0
HORUS007200119888,0
HORUS007200119843,0
HORUS003992570008,0
HORUS004861000018,0
HORUS003992567808,0
HORUS12AA002AAI68,0
HORUS003910310165,1
HORUS12AA001LLI67,0
HORUS003912557203,1
HORUS003910310734,1
HORUS003912556954,0
HORUS002100004662,0
HORUS002100004717,0
HORUS007200120163,0
HORUS004861041019,0
HORUS003991271167,0
HORUS003912556823,0
HORUS12AA003G5QR0,0
HORUS003912557339,0
HORUS12AA0018RO93,0
HORUS003912557414,0
HORUS003910310503,0
HORUS003910309718,0
HORUS004861040556,0
HORUS007200121878,0
HORUS004861041074,0
HORUS003992568810,0
HORUS042596830420,0
HORUS007200120541,0
HORUS004861042298,0
HORUS003991270987,0
HORUS004861041842,0
HORUS003992569721,0
HORUS004861041301,0
HORUS003912556758,0
HORUS007200117014,0
HORUS003991270900,1
HORUS12AA002AAAN8,0
HORUS002100610913,0
HORUS003991270714,0
HORUS007200120402,0
HORUS003910309521,0
HORUS007100039297,0
HORUS12AA0033CVA1,0
HORUS004861041921,0
HORUS007200120022,0
HORUS12AA003H0ZI9,0
HORUS003991270379,0
HORUS002100910804,0
HORUS002100004542,0
HORUS006600004047,0
HORUS003991270650,0
HORUS003910310819,0
HORUS003991270239,0
HORUS004861042531,0
HORUS002100004988,0
HORUS004861040774,0
HORUS004861042921,0
HORUS003910309961,0
HORUS003910310520,1
HORUS003992570251,0
HORUS003992570196,0
HORUS003991270430,0
HORUS003912556602,0
HORUS004861042568,0
HORUS003912556802,0
HORUS003992569662,0
HORUS007200121268,0
HORUS003912557154,0
HORUS006600004048,0
HORUS003992568724,0
HORUS002100911126,0
HORUS007200119952,0
HORUS002100811103,0
HORUS003912557546,1
HORUS003910310221,0
HORUS003912557466,0
HORUS12AA001WYY80,0
HORUS002100211203,0
HORUS007100039817,0
HORUS007200121864,0
HORUS007200120484,0
HORUS003992568077,0
HORUS003992570292,1
HORUS007200121795,0
HORUS003912557266,0
HORUS003992568613,0
HORUS007200121354,0
HORUS007200120305,0
HORUS004861042781,0
HORUS12AA001LTBE8,0
HORUS003912556680,0
HORUS12AA001LMHB2,0
HORUS007200116537,0
HORUS003912557518,0
HORUS003991271111,1
HORUS002100004802,0
HORUS003991271055,1
HORUS004861041976,0
HORUS003992569862,0
HORUS003910309755,0
HORUS004861042327,0
HORUS12AA001WYXH9,0
HORUS003912556599,0
HORUS007200120292,0
HORUS007200121323,0
HORUS007200116798,0
HORUS007200121542,0
HORUS003992568564,1
HORUS12AA0039NKT6,0
HORUS007200116595,0
HORUS004861041333,0
HORUS002100004963,0
HORUS004861040727,0
HORUS004861040332,0
HORUS004861040744,0
HORUS004861042257,0
HORUS003912556760,0
HORUS004861040590,0
HORUS007200120912,0
HORUS003992569670,0
HORUS003992569067,0
HORUS004861041820,0
HORUS003910309997,0
HORUS003992568691,0
HORUS006600003184,0
HORUS12AA003DDOV7,0
HORUS12AA001DPNJ2,0
HORUS002100004914,0
HORUS003991270482,0
HORUS003910309987,0
HORUS004861042846,0
HORUS003992568199,0
HORUS007100039214,0
HORUS003992568154,0
HORUS007200121783,0
HORUS004861040319,0
HORUS12AA001XCUK9,0
HORUS004861041974,0
HORUS007200120108,0
HORUS003912556547,0
HORUS003992570313,0
HORUS003910310729,0
HORUS003992568899,1
HORUS004861043114,0
HORUS006600006896,0
HORUS12AA00188C89,0
HORUS007100040021,0
HORUS003992569305,0
HORUS007200121033,0
HORUS12AA0024DZZ6,0
HORUS004861042277,0
HORUS003992570015,0
HORUS003991271116,0
HORUS003910310964,0
HORUS12AA001LTCC1,0
HORUS004861040987,0
HORUS12AA003G4XC6,0
HORUS004861042716,0
HORUS12AA0024DUH7,0
HORUS12AA001LLAZ3,0
HORUS003992569047,0
HORUS002100004889,0
HORUS003992569576,0
HORUS003991271063,1
HORUS003991270748,1
HORUS003991270850,0
HORUS003992567943,0
HORUS003910309769,0
HORUS003992568374,0
HORUS004861040790,0
HORUS003992569668,0
HORUS007200120400,0
HORUS003991270314,0
HORUS007200120321,0
HORUS003912557606,0
HORUS003910310083,0
HORUS003910310970,0
HORUS004861043258,0
HORUS007200121983,0
HORUS003991270329,0
HORUS003910311037,0
HORUS003992569193,0
HORUS007200118776,0
HORUS002100005009,0
HORUS006992569115,0
HORUS007200121794,0
HORUS003910310468,1
HORUS002100111208,0
HORUS006600003668,0
HORUS003991270244,0
HORUS007200113975,0
HORUS007200118738,0
HORUS007100039233,0
HORUS003992569960,0
HORUS003910310698,1
HORUS004861042086,0
HORUS004861042714,0
HORUS007200116774,0
HORUS12AA0019IM76,0
HORUS003912557079,1
HORUS007200116930,0
HORUS007200120311,0
HORUS003912556552,0
HORUS003910310201,0
HORUS007200120895,0
HORUS003912556829,0
HORUS12AA0027B3H2,0
HORUS12AA0036IV76,0
HORUS007200121706,0
HORUS007200120280,0
HORUS004861043135,0
HORUS003992569266,0
HORUS007200120350,0
HORUS003992569286,0
HORUS12AA0017LTI9,0
HORUS003992569359,0
HORUS003992568130,0
HORUS003992568952,0
HORUS002100410719,0
HORUS006600003702,0
HORUS003912557615,0
HORUS007100039396,0
HORUS007200120938,0
HORUS007200121013,0
HORUS12AA0020QZR0,0
HORUS007100039623,0
HORUS003992569456,0
HORUS12AA001D9DA6,0
HORUS004861042153,0
HORUS007100039924,0
HORUS007200012186,0
HORUS007200121696,0
HORUS003912557147,0
HORUS12AA001DNZ49,0
HORUS006600008751,0
HORUS12AA00361T10,0
HORUS12AA001DB1T9,0
HORUS002100611124,0
HORUS003912556696,0
HORUS007200117990,0
HORUS006992569167,0
HORUS12AA0019IQ23,0
HORUS007100039261,0
HORUS12AA001LMSK3,0
HORUS004861042783,0
HORUS003912556900,1
HORUS007100039357,0
HORUS003992568550,0
HORUS003991270285,0
HORUS006600003460,0
HORUS004861041397,0
HORUS007200121274,0
HORUS003991270988,0
HORUS006600004028,0
HORUS003991270451,0
HORUS007200118762,0
HORUS007200119798,0
HORUS004861041494,0
HORUS12AA001LUY22,0
HORUS003912556745,0
HORUS12AA003DEXD2,0
HORUS006600003282,0
HORUS12AA001DZTB2,0
HORUS003992567980,0
HORUS006600003330,0
HORUS004861041052,0
HORUS004861040978,0
HORUS003992569795,0
HORUS007200116574,0
HORUS003910309767,0
HORUS002100810915,0
HORUS004861040906,0
HORUS003910310989,0
HORUS003992569472,0
HORUS007200117911,0
HORUS12AA0020TGN1,0
HORUS007200120531,0
HORUS002100004567,0
HORUS002100710827,0
HORUS003992568285,0
HORUS003910310648,0
HORUS12AA003H0KR6,0
HORUS007200116868,0
HORUS003991270829,1
HORUS003910310303,0
HORUS003991270712,0
HORUS003991271149,1
HORUS004861041517,0
HORUS002100004993,0
HORUS006600008766,0
HORUS003992568078,0
HORUS003912557267,1
HORUS004861040376,0
HORUS003991271092,0
HORUS004861041536,0
HORUS007100039432,0
HORUS003910310658,0
HORUS007200120210,0
HORUS003910310537,1
HORUS003992568042,0
HORUS004861041591,0
HORUS003992568755,0
HORUS003992569803,0
HORUS12AA003G4GC3,0
HORUS003910310673,0
HORUS007200121849,0
HORUS007200119694,0
HORUS003910310403,0
HORUS003992570121,0
HORUS007200120448,0
HORUS003912556960,0
HORUS004861042151,0
HORUS003912556640,0
HORUS003910310364,1
HORUS12AA00226EG5,0
HORUS003992569569,0
HORUS007200120443,0
HORUS12AA001WYZ06,0
HORUS004861042019,0
HORUS004861041022,0
HORUS003912557539,0
HORUS003910310888,0
HORUS003992568201,0
HORUS12AA0015B0R9,0
HORUS004861041638,0
HORUS007200120225,0
HORUS004861042063,0
HORUS004861040389,0
HORUS003992568576,1
HORUS007200116796,0
HORUS003991270815,0
HORUS003992568054,0
HORUS007200117040,0
HORUS004861042956,0
HORUS007200121302,0
HORUS003992568148,0
HORUS007200120113,0
HORUS003910310283,0
HORUS004861042098,0
HORUS007200120945,0
HORUS007100039243,0
HORUS003910310216,0
HORUS004861043196,0
HORUS006600004096,0
HORUS004861042824,0
HORUS003992569289,0
HORUS004861042597,0
HORUS007100039866,0
HORUS007200116808,0
HORUS003992569484,0
HORUS003992569479,0
HORUS003912556956,0
HORUS003992568555,0
HORUS002100004877,0
HORUS003912557082,0
HORUS003992568809,0
HORUS002100911115,0
HORUS002100004921,0
HORUS003910310024,0
HORUS007100039204,0
HORUS12AA0018RWY1,0
HORUS007200121895,0
HORUS003992568472,0
HORUS007200117039,0
HORUS007100039294,0
HORUS002100004902,0
HORUS003992569549,0
HORUS003912557594,0
HORUS007200120585,0
HORUS002100004529,0
HORUS003992569996,0
HORUS004861042595,0
HORUS002100004617,0
HORUS003991271007,0
HORUS12AA001EDDY5,0
HORUS12AA001EEIM2,0
HORUS12AA0033DBA9,0
HORUS003992567860,0
HORUS004861042963,0
HORUS007200121960,0
HORUS007200116794,0
HORUS003992568063,0
HORUS004861041670,0
HORUS007200121585,0
HORUS002100004953,0
HORUS12AA0017LHK7,0
HORUS007200116912,0
HORUS002100311221,0
HORUS003912557503,1
HORUS003992569854,0
HORUS003992569376,0
HORUS003910310567,0
HORUS004861040725,0
HORUS004861041607,0
HORUS004861042125,0
HORUS003991270782,0
HORUS003910310343,0
HORUS003992570006,0
HORUS003991270874,0
HORUS003912556749,0
HORUS007200121873,0
HORUS12AA0037IHF9,0
HORUS003910309696,0
HORUS003910310635,0
HORUS12AA0024DUB9,0
HORUS007200119704,0
HORUS007200118698,0
HORUS003992570240,0
HORUS12AA001LMEQ5,0
HORUS003992569521,0
HORUS003992569652,0
HORUS003992567813,0
HORUS12AA001643N2,0
HORUS007100039401,0
HORUS12AA003H10V3,0
HORUS002100711210,0
HORUS002100611105,0
HORUS002100004826,0
HORUS007100039195,0
HORUS003992569238,0
HORUS004861040969,0
HORUS007200113945,0
HORUS003992570048,0
HORUS003912557145,0
HORUS003992569066,0
HORUS12AA003H0XD1,0
HORUS004861040377,0
HORUS007100039224,0
HORUS007100039257,0
HORUS004861040993,0
HORUS002100004724,0
HORUS003991270535,0
HORUS003910310424,0
HORUS003910310504,0
HORUS004861042569,0
HORUS007200119756,0
HORUS007200119955,0
HORUS007200120197,0
HORUS006600004101,0
HORUS12AA0033C0D3,0
HORUS004861042012,0
HORUS003912557335,0
HORUS003992568878,0
HORUS006600008721,0
HORUS007200116738,0
HORUS003912557409,1
HORUS003992568621,0
HORUS003991271150,1
HORUS007200120947,0
HORUS003991270557,0
HORUS003912557153,0
HORUS003991270332,0
HORUS12AA003H0T48,0
HORUS003991270538,0
HORUS004861042221,0
HORUS004861040928,0
HORUS003912557132,0
HORUS003992568696,0
HORUS007100040043,0
HORUS12AA002CS9Q2,0
HORUS007200121037,0
HORUS007200120935,0
HORUS003992567889,0
HORUS004861041089,0
HORUS003991271022,0
HORUS006600004066,0
HORUS002100810807,0
HORUS007200120133,0
HORUS004861040407,0
HORUS007200121860,0
HORUS12AA001DB7N5,0
HORUS003991270331,0
HORUS007200117989,0
HORUS007200118741,0
HORUS006600003608,0
HORUS007100039252,0
HORUS006600003624,0
HORUS006600030862,0
HORUS003992569087,0
HORUS003991270729,0
HORUS007200120459,0
HORUS003992569863,0
HORUS007200120527,0
HORUS002100711108,0
HORUS007200116752,0
HORUS003992567947,0
HORUS007200116753,0
HORUS003910309763,0
HORUS004861040348,0
HORUS003910310443,0
HORUS003910310738,0
HORUS007200121242,0
HORUS007200119828,0
HORUS003912557318,0
HORUS003992569772,0
HORUS007100039440,0
HORUS003991270437,0
HORUS004861042879,0
HORUS007200119998,0
HORUS007200116876,0
HORUS003910310919,0
HORUS003992568114,0
HORUS003992570178,0
HORUS004861041406,0
HORUS003910310959,0
HORUS004861043250,0
HORUS007200121914,0
HORUS007200118660,0
HORUS12AA0025WC70,0
HORUS003992568633,1
HORUS12AA002CSBZ5,0
HORUS003991270731,0
HORUS004861041114,0
HORUS007200121691,0
HORUS003910310288,0
HORUS003992568642,0
HORUS006600007065,0
HORUS007200116921,0
HORUS003992568407,1
HORUS004861041108,0
HORUS12AA001M5KB6,0
HORUS003912557250,1
HORUS003991270961,1
HORUS007100039288,0
HORUS003991270389,0
HORUS004861042313,0
HORUS007100039574,0
HORUS003992568683,0
HORUS004861040816,0
HORUS002100410904,0
HORUS007200120428,0
HORUS12AA0020R4J2,0
HORUS12AA001WYXR9,0
HORUS004861043026,0
HORUS003912556921,0
HORUS007200120534,0
HORUS003910309850,0
HORUS003992568557,0
HORUS003992570376,0
HORUS003910310074,0
HORUS003992569444,0
HORUS003992568264,0
HORUS004861040711,0
HORUS003910310850,0
HORUS003991271099,0
HORUS003991271097,0
HORUS003992569374,0
HORUS003992569916,0
HORUS003992569381,0
HORUS007200115533,0
HORUS002100004792,0
HORUS002100004767,0
HORUS003912557403,0
HORUS007100039499,0
HORUS12AA003H12Z3,0
HORUS004861041990,0
HORUS002100004624,0
HORUS007100039497,0
HORUS003912556526,0
HORUS004861043035,0
HORUS003992568176,0
HORUS007200118794,0
HORUS003992568733,0
HORUS003910310978,0
HORUS002100411222,0
HORUS002100110810,0
HORUS12AA0033D0U7,0
HORUS003992568608,0
HORUS003992568320,0
HORUS003991271170,0
HORUS007200120532,0
HORUS003912556534,0
HORUS007200117271,0
HORUS12AA001EGFL3,0
HORUS003991270498,0
HORUS007200121675,0
HORUS004861040382,0
HORUS12AA00209611,0
HORUS007200120524,0
HORUS003910309892,0
HORUS007200119950,0
HORUS004861042236,0
HORUS004861040419,0
HORUS003912557202,0
HORUS003992569213,0
HORUS003992568523,1
HORUS004861042124,0
HORUS003910309730,0
HORUS007200120483,0
HORUS003992568949,0
HORUS007100039466,0
HORUS12AA001633V8,0
HORUS003912557052,0
HORUS007100039494,0
HORUS003992570046,0
HORUS003910310174,1
HORUS004861041605,0
HORUS003992568979,0
HORUS007200120411,0
HORUS003912556919,0
HORUS006600003442,0
HORUS12AA003H0TL9,0
HORUS003992569428,0
HORUS007200121610,1
HORUS004861040862,0
HORUS007100039318,0
HORUS003992569013,0
HORUS003912557445,0
HORUS007200120361,0
HORUS002100210825,0
HORUS003992568294,0
HORUS006600003228,0
HORUS004861043267,0
HORUS004861042950,0
HORUS006600003584,0
HORUS003912556744,0
HORUS003992569671,0
HORUS12AA001D9944,0
HORUS12AA0033CHW1,0
HORUS002100004899,0
HORUS002100004761,0
HORUS12AA0037IKT8,0
HORUS12AA001ASI72,0
HORUS003910310365,0
HORUS003912557201,1
HORUS002100004589,0
HORUS007200120444,0
HORUS007100039188,0
HORUS003992568881,0
HORUS007200121271,0
HORUS003992569265,0
HORUS007100039216,0
HORUS004861042552,0
HORUS003910310084,0
HORUS003912557353,0
HORUS003910310700,0
HORUS003910310612,0
HORUS003992568714,0
HORUS006600003244,0
HORUS003992569895,0
HORUS003991271069,0
HORUS004200009936,0
HORUS004861041750,0
HORUS003992570222,0
HORUS004861042566,0
HORUS007100039630,0
HORUS007200120499,0
HORUS007100039681,0
HORUS007200121588,0
HORUS002100004985,0
HORUS003992568493,0
HORUS003991270783,0
HORUS003992568803,0
HORUS003992570267,0
HORUS003992570227,0
HORUS003910310651,1
HORUS004861040532,0
HORUS12AA001DA3W3,0
HORUS007200116596,0
HORUS002100610529,0
HORUS007200121859,0
HORUS003992569197,0
HORUS12AA001WZ3H4,0
HORUS003992570221,0
HORUS003992568929,1
HORUS003992570108,0
HORUS003992567789,0
